id,reference
215,63.2432527
216,31.99264054
217,83.27787246
218,40.74844983
219,42.51313987
220,58.56906734
221,10.42592745
222,25.14683007
223,76.71651057
224,44.78794976
225,10.14627398
226,43.50010861
227,14.63959363
228,44.43840075
229,17.59775007
230,22.68600326
231,42.77586927
232,32.68147522
233,41.69173139
234,50.92781789
235,84.84765341
236,50.24222385
237,58.18403403
238,33.15787741
239,44.12268555
240,47.21298413
241,50.59795892
242,24.54626209
243,51.16378222
244,39.47976521
245,59.1660562
246,12.03283204
247,45.2633758
248,26.83749888
249,81.97837879
250,36.97134516
251,32.99907719
252,35.47543076
253,93.1956392
254,41.31410935
255,81.04277326
256,66.20845572
257,-11.65416203
258,39.2962936
259,58.37668541
260,46.91287947
261,47.05432497
262,76.38585196
263,44.23625392
264,80.51757805
265,17.61744911
266,23.32331068
267,84.25823866
268,53.72884305
269,64.12921525
270,41.03059649
271,24.26717363
272,73.9257453
273,24.95886537
274,35.9624589
275,76.47919296
276,78.37669696
277,22.58008973
278,8.959255531
279,-1.440886854
280,39.30864986
281,12.7454959
282,47.39647502
283,84.2374308
284,34.93993292
285,61.55871011
286,38.05499995
287,82.14636751
288,39.91265518
289,12.15306516
290,33.78643362
291,74.32662339
292,30.98467732
293,4.698113372
294,51.43260332
295,81.85607297
296,32.918713
297,39.34372885
298,36.74569755
299,76.37190556
300,64.93050574
301,7.233364866
302,77.37050463
303,58.24669752
304,51.8046548
305,52.09581916
306,84.50355906
307,12.13040811
308,7.548248754
309,51.97026829
310,51.61447693
311,67.95178958
312,19.31248559
313,46.72276597
314,79.45563084
315,53.66274663
316,72.24220398
317,53.48038648
318,55.01344419
319,71.16718066
320,37.42397802
321,44.07477438
322,46.35927944
323,14.55212774
324,73.35992046
325,26.44854961
326,27.82562156
327,21.57025846
328,64.27830633
329,15.21682835
330,40.35553723
331,53.17062561
332,56.30882087
333,76.01037669
334,34.75128339
335,81.1054099
336,51.96232757
337,15.57969377
338,52.54951594
339,25.37258848
340,50.0113026
341,67.37504728
342,49.50871107
343,39.44810284
344,19.15486022
345,42.80263188
346,36.81309618
347,10.54603654
348,29.99174187
349,65.06026055
350,84.63430827
351,29.19751697
352,16.86836069
353,32.60246044
354,61.21370445
355,30.24938695
356,59.67585881
357,35.60029915
358,73.16905013
359,42.1373631
360,62.31156009
361,67.84411389
362,41.86437119
363,22.29789922
364,72.59822073
365,51.18123199
366,52.80560919
367,80.60467755
368,64.03870542
369,47.01582094
370,27.72734214
371,77.75723516
372,83.61017504
373,47.1259438
374,31.81441783
375,61.84500119
376,19.73784611
377,47.41533871
378,56.42778812
379,84.53646907
380,32.53179681
381,42.0969447
382,49.79461779
383,56.80503405
384,9.490831602
385,50.68992952
386,47.95235976
387,47.70065102
388,45.1561852
389,86.00043109
390,59.81788664
391,57.90208279
392,61.09111164
393,22.38522621
394,36.97143946
395,35.77165865
396,54.9061578
397,18.58599706
398,36.45125439
399,35.61501741
400,28.84962259
401,64.57917372
402,39.14678879
403,21.99424865
404,19.44125642
405,60.54203079
406,53.62157858
407,43.305391
408,40.72186224
409,55.60315081
410,29.91118551
411,10.90737915
412,14.42943639
413,48.54599108
414,71.55914001
415,12.48786059
416,76.64776592
417,79.66344175
418,46.5988997
419,40.51056843
420,80.49106404
421,44.10487465
422,66.33915419
423,17.75742252
424,29.32599651
425,67.15316681
426,25.28151836
427,22.9885584
428,68.48459406
429,49.90909232
430,71.21814868
431,28.3390251
432,53.47393052
433,69.73385494
434,70.49800076
435,35.56319365
436,56.23205011
437,38.79146381
438,35.12600687
439,36.7985091
440,73.77311026
441,82.17450503
442,54.78133383
443,40.8910629
444,64.49871189
445,37.79387486
446,68.51419662
447,51.34910914
448,93.51095751
449,29.44134967
450,40.85991417
451,49.57595924
452,41.04484178
453,71.25221929
454,27.42442878
455,50.8217125
456,34.977058
457,38.91256088
458,0.417029992
459,35.98335138
460,43.60191337
461,28.80569656
462,28.15889085
463,45.72522348
464,47.01752039
465,84.38204334
466,42.65092189
467,42.71341289
468,76.01560818
469,56.34939499
470,17.08942452
471,53.67545896
472,38.72662268
473,44.81177139
474,45.51142779
475,65.32709499
476,47.94070869
477,58.52221941
478,29.02260272
479,43.04364316
480,36.06681476
481,19.87867066
482,49.54334241
483,78.61357844
484,50.38725212
485,51.54464917
486,31.42667599
487,37.82352749
488,44.42053197
489,21.78812981
490,49.39393301
491,41.38664793
492,16.01728969
493,33.54697495
494,83.31817501
495,41.61389572
496,63.9329453
497,32.92073637
498,47.452533
499,50.95531065
500,16.46412734
501,39.71166486
502,30.81066897
503,89.00075082
504,53.62663851
505,34.08868424
506,22.62702221
507,87.10513295
508,20.99099331
509,73.72504826
510,83.25075449
511,37.48602845
512,32.37830104
513,17.10685823
514,38.40399167
515,62.04111908
516,37.45267732
517,46.90874702
518,14.80823566
519,56.35910549
520,15.49743768
521,49.36789114
522,77.33224034
523,43.4106756
524,26.75918583
525,67.22412003
526,39.60850536
527,74.73939523
528,63.35427223
529,87.48028483
530,75.61846189
531,49.1033298
532,57.38496201
533,26.65745792
534,16.67107152
535,7.698952091
536,78.31563167
537,43.55059549
538,41.3912688
539,0.105880313
540,42.60562544
541,57.98780041
542,20.12994232
543,50.24337861
544,25.04606909
545,36.32025775
546,38.86604747
547,61.46798804
548,41.40401181
549,27.74990824
550,33.49253999
551,78.44828039
552,50.10029998
553,76.74165871
554,83.95079127
555,11.05223472
556,80.53605165
557,69.27333091
558,42.87448999
559,54.74209304
560,36.7512816
561,72.20968229
562,10.91949723
563,68.30113369
564,43.88872016
565,49.12659981
566,8.99394418
567,79.53597038
568,45.98783076
569,59.31314153
570,39.42306077
571,28.25695093
572,30.92872084
573,39.44099342
574,21.70333325
575,65.29387021
576,56.19868511
577,76.77235522
578,81.63117876
579,77.43525076
580,44.24868836
581,48.7737933
582,54.72881947
583,76.98453273
584,33.9612542
585,82.74788346
586,34.05601238
587,75.90151053
588,52.14073802
589,40.39576642
590,36.86219117
591,81.68968964
592,60.17105558
593,49.47868312
594,48.52535177
595,37.06203969
596,42.95735603
597,68.97431993
598,22.14007731
599,30.69422444
600,41.57642551
601,70.67715045
602,52.81178195
603,28.48318489
604,31.59803172
605,41.01104614
606,20.64756204
607,27.37421272
608,78.53854839
609,53.87470904
610,26.57445013
611,57.68724417
612,49.5536508
613,54.32499112
614,33.2720614
615,34.6975864
616,79.21340498
617,41.57223592
618,52.38843437
619,38.16552496
620,71.15119328
621,14.13751873
622,45.54879484
623,13.15045831
624,60.78609655
625,79.78939163
626,53.32736939
627,37.17874072
628,88.60504104
629,28.48066261
630,34.7164827
631,36.14387714
632,60.67966896
633,34.23953917
634,69.24078692
635,57.31473776
636,60.29329904
637,82.16757632
638,7.820333711
639,32.3212762
640,39.81535455
641,78.84333733
642,54.5119834
643,58.48286695
644,12.30250864
645,11.52150358
646,48.50857468
647,49.98778483
648,38.94649027
649,26.34205094
650,59.57181139
651,77.97829012
652,71.06580799
653,56.34568757
654,89.82464156
655,60.01551834
656,83.08623234
657,12.44169818
658,26.298761
659,57.35526796
660,46.04633933
661,42.61720512
662,18.68057218
663,42.93127978
664,77.82048464
665,38.5164004
666,50.92980077
667,76.28146519
668,43.96401648
669,46.18932046
670,46.75699693
671,48.37102025
672,16.16999821
673,10.77225497
674,41.3039858
675,52.25681114
676,42.766646
677,47.3361706
678,52.73191532
679,69.79474441
680,92.37667342
681,40.0624455
682,70.75579786
683,60.04392985
684,77.97546672
685,33.02472785
686,55.16855403
687,8.009175818
688,37.64771263
689,74.35257859
690,31.33679596
691,72.07913176
692,34.93111589
693,36.53642472
694,55.96719216
695,3.674552034
696,46.70817967
697,70.84564497
698,72.8280346
699,73.73370318
700,63.41721807
701,21.2166714
702,41.60695912
703,37.33367997
704,30.50510803
705,47.50803113
706,77.06155279
707,33.38486566
708,47.08311282
709,25.36793782
710,33.12502718
711,67.28980629
712,22.06796906
713,44.27477972
714,50.39273225
715,45.36294135
716,74.06342493
717,56.36822795
718,45.16743182
719,8.951543475
720,52.00718751
721,69.42104997
722,4.418680976
723,27.56048019
724,10.21838571
725,76.84154147
726,50.18796974
727,77.64083873
728,61.62136683
729,33.10529508
730,15.3130588
731,39.31697431
732,40.77796481
733,50.3213542
734,51.91651361
735,0.898376424
736,39.79173918
737,37.83270222
738,44.78325943
739,42.35507393
740,71.06568362
741,27.88160702
742,67.89468323
743,40.04207443
744,28.86466869
745,28.89812678
746,19.65359337
747,83.06231136
748,51.13841325
749,44.52011414
750,34.53424266
751,30.12193902
752,30.65927942
753,47.93635543
754,34.47887416
755,78.78108042
756,44.37049119
757,62.22657481
758,64.76280194
759,68.89598834
760,50.73615967
761,48.98170667
762,40.98569706
763,61.37959692
764,26.99340285
765,76.83631828
766,59.08564245
767,61.74614986
768,14.03873059
769,14.71945871
770,56.46972271
771,47.54939046
772,10.24300237
773,52.80023167
774,83.96494838
775,61.25562189
776,12.72788966
777,49.8107494
778,74.03333792
779,34.34145448
780,38.82855422
781,44.98999502
782,30.9182677
783,38.80488727
784,55.23552596
785,39.71161935
786,83.62863602
787,46.93202625
788,49.78064671
789,52.23277634
790,77.24963128
791,20.49655918
792,33.93745798
793,35.05808927
794,40.89922778
795,72.41510934
796,61.0687049
797,78.14800771
798,52.80870323
799,76.16744501
800,24.90044206
801,60.35122626
802,11.07427549
803,37.55177475
804,43.69753745
805,53.95469043
806,36.57161831
807,42.29568388
808,56.2249119
809,50.6651882
810,87.68342642
811,74.9947935
812,40.05759559
813,59.49165345
814,32.34442435
815,15.34369888
816,31.04499716
817,52.50677982
818,28.05890883
819,29.42431996
820,46.72857428
821,37.07983264
822,18.88274633
823,61.33069255
824,48.29692747
825,4.446753641
826,61.07213619
827,32.27842797
828,85.87427546
829,57.91098994
830,33.48368004
831,31.00850313
832,79.7616832
833,75.88494801
834,42.2983304
835,31.93496129
836,40.68350298
837,74.0807279
838,69.00627044
839,26.69875329
840,42.58056109
841,44.22342926
842,66.53778452
843,25.43182539
844,82.98537538
845,80.48198068
846,81.26124515
847,69.68837924
848,20.88829664
849,59.79343434
850,82.18348332
851,40.321832
852,79.388264
853,47.33253863
854,27.99124614
855,34.96459939
856,32.65833271
857,49.5540509
858,39.59535347
859,42.34815355
860,78.35200106
861,44.51781665
862,37.49164619
863,38.41229776
864,54.01096824
865,33.5696925
866,34.88042075
867,15.46914346
868,32.14629235
869,68.65957318
870,74.38445357
871,60.8564167
872,79.3949887
873,27.0507885
874,29.07523126
875,30.18108678
876,84.19347614
877,11.4534982
878,80.85670115
879,51.53449811
880,31.42210442
881,60.70085543
882,74.3638732
883,51.30045198
884,34.34429002
885,36.27484717
886,29.14284157
887,39.25625357
888,76.70731848
889,1.484147605
890,44.18494658
891,57.86316545
892,69.14167575
893,39.53823091
894,87.36512181
895,75.07672078
896,14.29483194
897,74.16845339
898,42.83623631
899,0.546222669
900,51.730667
901,39.36593896
902,40.31435862
903,28.48118444
904,87.1025963
905,34.41473853
906,38.23779907
907,45.99926097
908,36.02662699
909,49.42786511
910,57.49057433
911,27.89221959
912,76.76882316
913,79.02006889
914,83.12797963
915,26.60886162
916,46.47937855
917,47.39723543
918,80.34356894
919,10.99975874
920,61.01851405
921,36.64553061
922,41.16673753
923,34.24500123
924,1.511617711
925,10.06481082
926,36.57762677
927,56.24193859
928,15.85568816
929,39.22520727
930,56.7521232
931,64.68371518
932,77.71489666
933,7.109331258
934,14.14417546
935,54.67784374
936,28.72193437
937,55.37231957
938,30.00883538
939,48.93198313
940,24.17375758
941,82.60389843
942,78.4035142
943,34.14765637
944,43.65715877
945,42.02231781
946,43.45601907
947,12.96875887
948,84.65966679
949,49.74627259
950,31.42780499
951,23.82246336
952,29.63401772
953,54.39458167
954,60.23965048
955,41.11698127
956,72.21408841
957,38.70945709
958,54.92902422
959,41.43019568
960,57.54627899
961,43.58418164
962,37.99746034
963,33.15109681
964,70.88704748
965,39.20239698
966,13.02840677
967,52.31316072
968,54.71434808
969,32.47278501
970,77.54035824
971,82.99887391
972,17.67855404
973,78.93919722
974,57.44631837
975,61.88557964
976,64.02052515
977,50.72162985
978,38.20070266
979,33.88024456
980,37.11531781
981,80.83753752
982,78.74252433
983,86.88268201
984,82.28993315
985,58.90506943
986,73.34100671
987,53.46412301
988,83.25339352
989,54.92923317
990,50.56521567
991,74.07342334
992,39.84852245
993,82.55513967
994,61.22897023
995,73.13705399
996,58.78713463
997,36.77551605
998,41.40252018
999,48.6776431
1000,36.58900449
1001,42.89214353
1002,55.9738967
1003,11.88459154
1004,4.301773215
1005,65.29776228
1006,35.93142061
1007,78.94507312
1008,5.780496945
1009,85.02657341
1010,47.29821839
1011,74.03159862
1012,34.14102159
1013,58.58098285
1014,43.09588338
1015,55.74392198
1016,60.32975435
1017,29.91534389
1018,17.20708414
1019,47.74698373
1020,61.81607361
1021,35.51898839
1022,42.76786194
1023,43.15046763
1024,14.19450812
1025,69.101553
1026,84.45461688
1027,38.95465495
1028,76.60791556
1029,14.86312583
1030,49.97980163
1031,50.88169872
1032,58.77151312
1033,44.20332104
1034,47.32947341
1035,30.40606524
1036,47.28709897
1037,55.60676237
1038,25.58593448
1039,55.32896089
1040,31.26339532
1041,45.68983932
1042,48.29189393
1043,50.52157795
1044,7.658588259
1045,45.04343722
1046,34.59362839
1047,54.02199506
1048,70.13573611
1049,37.70462808
1050,14.11225322
1051,57.6862975
1052,86.59476711
1053,33.63050123
1054,86.64844357
1055,41.84383922
1056,38.96037154
1057,38.71789612
1058,62.11400744
1059,35.69320791
1060,39.44024556
1061,28.81560102
1062,34.67181154
1063,30.77837214
1064,20.25855966
1065,41.84595778
1066,31.31297061
1067,76.83108227
1068,41.61453138
1069,19.34909222
1070,84.08138651
1071,52.24270114
1072,72.54090507
1073,40.02022541
1074,39.51718101
1075,38.86383505
1076,46.86481257
1077,53.6955924
1078,39.29773398
1079,30.74114012
1080,72.18640214
1081,56.49363613
1082,78.08636154
1083,30.47453531
1084,50.75676297
1085,39.80052354
1086,18.90690905
1087,77.59272128
1088,70.69314088
1089,38.35882636
1090,54.02574835
1091,56.42383939
1092,53.12659337
1093,77.53136656
1094,56.39886046
1095,44.23000332
1096,57.23786905
1097,15.58986262
1098,31.65715318
1099,27.72285212
1100,60.45403814
1101,73.97939839
1102,36.52155541
1103,70.95322081
1104,78.80537902
1105,-13.72998478
1106,61.58268156
1107,57.81648292
1108,38.37736203
1109,44.77825505
1110,21.85188777
1111,53.78005051
1112,30.4143789
1113,51.35771726
1114,12.35218031
1115,31.83136829
1116,43.71993072
1117,30.99924513
1118,43.28249142
1119,46.38622793
1120,54.88857292
1121,32.05170679
1122,31.78957364
1123,32.0809674
1124,40.92252833
1125,45.45836478
1126,35.46234113
1127,44.51845621
1128,18.43500202
1129,68.43523897
1130,35.02479642
1131,16.77686955
1132,64.10148628
1133,54.56030309
1134,25.78641928
1135,37.41959229
1136,51.62892525
1137,25.60601592
1138,23.22775749
1139,15.49800134
1140,28.20150778
1141,32.23720896
1142,68.25156892
1143,42.06192237
1144,71.87067867
1145,34.68748751
1146,47.75983932
1147,51.11527337
1148,62.37329232
1149,30.88315479
1150,86.41469945
1151,62.14285191
1152,51.24370757
1153,64.62314921
1154,59.76846385
1155,34.93596763
1156,23.84807049
1157,33.85474191
1158,70.97621194
1159,37.13561861
1160,29.07220856
1161,13.97751396
1162,38.34393907
1163,81.15767204
1164,12.1929666
1165,32.71917715
1166,43.25216631
1167,69.35299791
1168,32.4347468
1169,56.24413511
1170,57.76684269
1171,45.33903453
1172,40.20787566
1173,54.86330041
1174,78.10926748
1175,54.78956767
1176,60.600764
1177,39.58857812
1178,50.07303159
1179,50.95960668
1180,76.0593644
1181,41.35220468
1182,26.50529974
1183,52.73820345
1184,37.21817907
1185,45.53087675
1186,86.28516739
1187,83.16798746
1188,76.38054583
1189,76.18008568
1190,44.36718064
1191,61.1696664
1192,53.56755025
1193,19.90515785
1194,8.300437339
1195,61.52501133
1196,84.29614506
1197,84.35543131
1198,39.63252573
1199,55.23929125
1200,84.86854208
1201,8.884298725
1202,59.81375512
1203,23.35262982
1204,31.6129963
1205,29.18408842
1206,88.18770929
1207,39.85326481
1208,18.30080512
1209,7.199547783
1210,41.67686556
1211,39.02489532
1212,56.92978489
1213,54.48840031
1214,63.42302063
1215,20.08378272
1216,52.42895318
1217,53.6575367
1218,68.07159458
1219,83.4146161
1220,18.72212424
1221,48.86111244
1222,16.01355002
1223,34.23735121
1224,84.98334322
1225,42.10609146
1226,25.92030627
1227,33.58032257
1228,88.15768651
1229,37.60587626
1230,68.18993343
1231,26.33716029
1232,21.70572817
1233,36.1782659
1234,84.08637939
1235,66.4379546
1236,22.25593115
1237,6.859193973
1238,36.78404057
1239,52.33250905
1240,25.55315499
1241,39.37230984
1242,46.76087236
1243,34.85965095
1244,76.85765601
1245,11.39631074
1246,12.74874131
1247,9.509298012
1248,50.45226353
1249,9.56255404
1250,63.33054245
1251,60.71394426
1252,61.4436405
1253,21.18344421
1254,37.17858869
1255,48.61703511
1256,73.4106111
1257,43.45312282
1258,33.08753034
1259,42.01691825
1260,33.74316523
1261,60.03775452
1262,37.05552463
1263,74.06530111
1264,29.98580934
1265,36.94236117
1266,54.10170547
1267,50.95904142
1268,61.93699071
1269,41.69939865
1270,37.09916334
1271,45.61502772
1272,57.97425025
1273,34.65926483
1274,28.48724082
1275,44.30913892
1276,42.55683888
1277,56.65667621
1278,50.34249464
1279,13.99474122
1280,46.91803624
1281,29.49444727
1282,73.03945282
1283,59.31784291
1284,36.82611342
1285,83.33134179
1286,30.73194114
1287,45.71135086
1288,62.01370096
1289,52.9889828
1290,33.38082108
1291,78.77293654
1292,40.80364037
1293,12.24861175
1294,71.53297377
1295,40.04407132
1296,62.22090437
1297,20.34702258
1298,36.58740637
1299,55.32235775
1300,55.99479088
1301,54.80215808
1302,30.91593437
1303,49.71726179
1304,34.63438554
1305,77.74896456
1306,41.58475347
1307,82.18753249
1308,29.92358386
1309,42.62282752
1310,49.33940376
1311,47.14011759
1312,18.25021612
1313,9.986541437
1314,50.16928506
1315,42.93247268
1316,44.51689979
1317,24.79053457
1318,32.21575146
1319,52.6090126
1320,54.10757193
1321,52.40918622
1322,35.35084946
1323,32.1097667
1324,66.61950432
1325,81.07847565
1326,87.46640334
1327,43.22710833
1328,93.94884313
1329,21.0953708
1330,11.8801545
1331,62.24542075
1332,65.36913963
1333,84.27960924
1334,42.04465591
1335,14.99929445
1336,49.98862591
1337,50.56754218
1338,24.59560828
1339,36.46141923
1340,42.70130144
1341,26.6005195
1342,58.70240174
1343,63.65953832
1344,40.00370924
1345,61.17053034
1346,30.54297579
1347,14.57158103
1348,40.35182992
1349,72.85390956
1350,32.06927012
1351,15.36470694
1352,-4.92139366
1353,69.572897
1354,44.43171911
1355,43.91767231
1356,29.1773109
1357,56.6011975
1358,41.23142832
1359,59.15641552
1360,77.40467459
1361,45.34788024
1362,41.86545927
1363,39.81430551
1364,43.26176526
1365,14.50568991
1366,54.10622769
1367,51.0719053
1368,16.4561239
1369,30.92490523
1370,27.2450192
1371,9.346828178
1372,58.72494369
1373,40.39925485
1374,53.91003125
1375,38.78886871
1376,66.60538708
1377,72.76207444
1378,51.403981
1379,50.32276522
1380,42.02806704
1381,56.96302948
1382,65.57962299
1383,78.34934343
1384,37.01626541
1385,85.72400461
1386,39.82825168
1387,71.75813505
1388,55.58559537
1389,41.55473762
1390,40.37929132
1391,50.25947331
1392,66.48429042
1393,30.82087056
1394,42.03743463
1395,53.98709122
1396,40.05016099
1397,35.2536659
1398,40.9656954
1399,39.67762866
1400,27.71206229
1401,46.14223852
1402,50.59002762
1403,20.8557212
1404,61.3587534
1405,33.30720208
1406,44.46988593
1407,52.26159044
1408,6.677626906
1409,40.081783
1410,61.43325402
1411,48.65300613
1412,17.85562672
1413,28.93384873
1414,62.1000167
1415,81.33113579
1416,37.68215362
1417,22.72826737
1418,20.45366786
1419,37.3967168
1420,43.27548968
1421,44.67920732
1422,47.16143986
1423,63.55528502
1424,54.72649333
1425,67.97860644
1426,6.851558727
1427,45.92643295
1428,60.37492356
1429,24.27222327
1430,48.49346155
1431,30.79815896
1432,73.47765415
1433,72.55573393
1434,55.31443811
1435,46.73721448
1436,39.29848206
1437,10.1615653
1438,56.74274599
1439,60.18422009
1440,53.76331207
1441,79.02417141
1442,43.62461028
1443,48.7169609
1444,42.77610576
1445,10.83366532
1446,52.5666584
1447,41.17938542
1448,37.53878885
1449,15.01209431
1450,17.51500854
1451,19.08554374
1452,84.19207669
1453,31.21959118
1454,15.2017297
1455,44.74066022
1456,47.30649825
1457,-3.399110057
1458,19.96299762
1459,47.51334723
1460,30.51192719
1461,27.25062349
1462,37.77429139
1463,60.0095935
1464,51.05514784
1465,49.66152372
1466,42.03734596
1467,44.75377338
1468,62.22847036
1469,32.72882856
1470,58.51261125
1471,60.11458669
1472,29.8737573
1473,63.53850316
1474,33.85284239
1475,34.40333523
1476,60.32029872
1477,38.40842993
1478,62.57374443
1479,29.83881667
1480,83.45253516
1481,84.78662173
1482,82.62980487
1483,45.61764807
1484,49.50788779
1485,3.689004329
1486,33.67073039
1487,54.68009974
1488,49.88441262
1489,13.66411137
1490,49.02325785
1491,49.3150217
1492,0.427488612
1493,48.93858231
1494,58.55357422
1495,64.06680555
1496,38.93224469
1497,53.47940725
1498,45.93298873
1499,64.10801885
1500,63.65927722
1501,45.63871951
1502,31.79752036
1503,25.65130465
1504,64.16944925
1505,67.29803573
1506,36.1605259
1507,20.80040243
1508,28.56488714
1509,49.38820952
1510,67.67119671
1511,40.07422672
1512,52.12913606
1513,69.56455019
1514,29.97253873
1515,43.02676805
1516,76.60506879
1517,21.98477141
1518,67.96475998
1519,2.01311117
1520,79.81597379
1521,48.43661396
1522,84.08261735
1523,77.11855597
1524,39.10403861
1525,56.7696935
1526,34.99030114
1527,44.60445425
1528,45.8880376
1529,47.42431481
1530,37.25504726
1531,34.08284496
1532,81.9856433
1533,15.75316919
1534,48.40374373
1535,49.70576931
1536,40.33635392
1537,79.69768577
1538,46.65933768
1539,18.15944505
1540,32.29553099
1541,80.81877823
1542,71.20963869
1543,25.96464983
1544,53.75920003
1545,50.55072985
1546,70.78335651
1547,61.39519833
1548,17.20635904
1549,70.55124641
1550,60.88531534
1551,45.86978145
1552,33.51067635
1553,79.37408349
1554,55.41692981
1555,11.20971199
1556,14.17788888
1557,17.61155043
1558,60.79821562
1559,37.74914765
1560,43.39006063
1561,53.82509278
1562,90.89790979
1563,51.01710778
1564,16.68003095
1565,12.57146618
1566,11.57118624
1567,59.10055856
1568,64.93496169
1569,46.95983694
1570,85.10039114
1571,30.27646051
1572,28.04627172
1573,40.11349998
1574,83.75543348
1575,92.5920379
1576,76.26890295
1577,61.30235464
1578,73.60923784
1579,35.0389974
1580,-0.316720071
1581,66.5506619
1582,59.76259365
1583,52.39572293
1584,42.12412424
1585,50.33787301
1586,12.33162462
1587,41.65757719
1588,76.26659251
1589,14.94511757
1590,79.35556254
1591,14.14981236
1592,58.49476203
1593,36.43427272
1594,43.49213229
1595,51.53666888
1596,30.5277675
1597,31.83553704
1598,15.23892849
1599,40.82159205
1600,48.52133055
1601,65.59985218
1602,39.92046746
1603,58.71898544
1604,28.62804778
1605,21.22151835
1606,37.23246537
1607,48.10824165
1608,39.98858906
1609,68.38531577
1610,61.73034082
1611,86.39871535
1612,28.21355286
1613,16.6405192
1614,42.24036868
1615,78.33193859
1616,43.97502576
1617,70.16580794
1618,45.86866099
1619,77.7024167
1620,64.23212184
1621,83.53271006
1622,25.23691612
1623,33.28097703
1624,11.3787017
1625,44.41926355
1626,45.57339702
1627,88.40647653
1628,53.57102278
1629,69.37045645
1630,88.06270211
1631,53.59066418
1632,55.24522377
1633,14.91519035
1634,38.72234338
1635,14.71360085
1636,5.686900206
1637,90.86372524
1638,62.89180623
1639,34.09028155
1640,69.56057805
1641,30.2395678
1642,87.09767639
1643,49.56803603
1644,32.27237371
1645,55.2256412
1646,81.90362335
1647,84.97944428
1648,31.92230749
1649,36.86300441
1650,9.22146607
1651,40.42430632
1652,14.13672087
1653,55.2569559
1654,63.53508335
1655,61.16994892
1656,41.58658016
1657,40.37825318
1658,48.72753456
1659,32.86129906
1660,73.99463748
1661,35.32897135
1662,54.14967397
1663,78.62251201
1664,14.36171112
1665,43.88971885
