id,reference
912,83.1295585
913,45.16975361
914,45.9799524
915,68.84355408
916,25.14893098
917,37.32168858
918,41.64705859
919,8.871549209
920,13.57986015
921,37.69436553
922,19.144305
923,56.71840236
924,67.77385198
925,23.68814906
926,54.44691442
927,58.37616798
928,38.09096649
929,63.97413141
930,62.23559432
931,42.06577994
932,63.06813042
933,39.24324937
934,42.12731459
935,54.70830478
936,24.05848981
937,31.73948459
938,32.0284396
939,77.44070563
940,37.01829616
941,81.97252541
942,33.53936581
943,49.31278307
944,14.3142505
945,40.86991765
946,76.4668184
947,87.26564142
948,85.03619678
949,28.36740224
950,50.31968814
951,68.39494731
952,50.38657616
953,43.03655022
954,97.96975578
955,18.47194244
956,61.22304895
957,63.21562268
958,42.17759741
959,77.1604079
960,36.39238073
961,7.326835012
962,81.1681788
963,55.4000114
964,21.86310094
965,84.48973069
966,26.93564019
967,29.57172826
968,24.39104
969,4.550932664
970,16.43822365
971,75.11378625
972,74.73259929
973,18.46802391
974,20.44647991
975,93.2488545
976,66.82486143
977,41.47361857
978,41.98861089
979,38.70580872
980,2.181786162
981,47.31442738
982,51.46309972
983,33.47189367
984,75.29628604
985,39.98157445
986,85.38859826
987,72.68156289
988,54.57565607
989,83.41329551
990,77.58998508
991,60.10698157
992,42.12007644
993,63.64552359
994,55.82914464
995,22.0276629
996,36.23744516
997,77.83818024
998,40.22893325
999,82.84844962
1000,38.04521006
1001,48.60834878
1002,43.369454
1003,61.02646621
1004,55.59441944
1005,54.91095912
1006,49.44272409
1007,59.70924646
1008,43.70254475
1009,28.25109897
1010,23.18120653
1011,70.54413606
1012,79.41946371
1013,25.76330238
1014,52.23071239
1015,39.92502916
1016,43.04452996
1017,88.33279201
1018,81.42085114
1019,89.52221875
1020,35.25058214
1021,39.49289357
1022,7.519544075
1023,30.78501063
1024,41.51935832
1025,78.3886979
1026,50.52432092
1027,87.83353645
1028,48.28571179
1029,50.21739404
1030,26.43819185
1031,42.79496105
1032,50.4929783
1033,62.99380472
1034,47.6271693
1035,39.82857965
1036,50.74485608
1037,42.99761042
1038,55.81280787
1039,71.89500452
1040,41.5141406
1041,40.43780474
1042,31.70575897
1043,35.02253033
1044,43.33890324
1045,29.22044983
1046,39.00318832
1047,38.92453003
1048,46.03546516
1049,32.15265757
1050,45.37970785
1051,56.43086142
1052,71.66910752
1053,60.86278746
1054,50.28121957
1055,47.09800451
1056,85.20470108
1057,63.09386541
1058,37.09142923
1059,39.33602722
1060,78.17409377
1061,39.85013541
1062,46.26777821
1063,63.50556271
1064,49.88049594
1065,15.26926642
1066,47.61948459
1067,21.62463774
1068,24.13666166
1069,1.415961914
1070,57.39825651
1071,78.48799046
1072,81.70396251
1073,53.51228255
1074,37.41774897
1075,43.81706318
1076,38.24172875
1077,10.20366984
1078,43.06525305
1079,63.02260406
1080,42.254337
1081,37.49031837
1082,11.50596406
1083,48.67864607
1084,38.14781072
1085,65.18298975
1086,39.64380196
1087,68.76296493
1088,82.91687568
1089,54.6821033
1090,59.31043841
1091,37.15485684
1092,87.5737783
1093,23.26763501
1094,76.49095106
1095,22.97054771
1096,44.49392947
1097,21.62646217
1098,78.97485459
1099,44.99657062
1100,87.76899347
1101,66.49617483
1102,24.74095211
1103,24.36429591
1104,44.71353309
1105,53.49903273
1106,42.92854452
1107,28.20925979
1108,85.01138102
1109,41.00863243
1110,49.99938583
1111,58.51824943
1112,86.71946491
1113,25.58889325
1114,37.3341366
1115,43.33388374
1116,34.44643957
1117,37.06026564
1118,61.20340874
1119,49.95056032
1120,70.68280757
1121,86.53306004
1122,77.87233798
1123,42.79135667
1124,33.29226731
1125,43.82634729
1126,61.03619068
1127,56.89808111
1128,55.97172431
1129,23.7902638
1130,14.6187569
1131,46.48057004
1132,55.68891548
1133,77.64508195
1134,55.14294426
1135,18.20719858
1136,59.73015345
1137,37.24125011
1138,48.69559947
1139,80.50509932
1140,35.6745693
1141,79.94838576
1142,46.69165394
1143,37.06740048
1144,54.23093302
1145,52.18772113
1146,62.0227772
1147,60.9741967
1148,37.01741136
1149,5.946832898
1150,36.81846749
1151,34.879066
1152,27.29248043
1153,34.22938422
1154,11.75126641
1155,40.03490448
1156,50.63984275
1157,22.25245471
1158,49.79618179
1159,64.43643574
1160,81.65559221
1161,25.71873161
1162,51.97243193
1163,17.65935248
1164,14.28308424
1165,39.12231027
1166,2.646340732
1167,65.39318717
1168,92.44905287
1169,80.00078257
1170,48.18406886
1171,46.57112753
1172,39.80598481
1173,54.01869996
1174,47.71514759
1175,27.85467715
1176,48.23319852
1177,36.1864306
1178,88.17938391
1179,47.73144894
1180,41.68220811
1181,47.73151566
1182,43.93848328
1183,27.64094619
1184,68.62975227
1185,80.16386871
1186,78.08327205
1187,30.68493788
1188,49.6470363
1189,36.66345148
1190,23.78752987
1191,70.52357145
1192,81.98346873
1193,60.15990225
1194,44.88055977
1195,82.11565209
1196,37.09565861
1197,65.73395378
1198,55.82886683
1199,32.8295035
1200,59.07713716
1201,60.02485059
1202,39.10309675
1203,12.30043568
1204,10.07842633
1205,50.14112894
1206,30.87331501
1207,61.38091161
1208,89.68247021
1209,47.78756407
1210,62.15449099
1211,57.07136792
1212,54.34566165
1213,34.09935174
1214,25.91039309
1215,26.82190414
1216,63.97048539
1217,40.85640961
1218,44.45205708
1219,51.08244119
1220,63.59747853
1221,41.0703461
1222,55.10596127
1223,72.05970093
1224,44.48620457
1225,71.4876921
1226,78.30024808
1227,32.51442067
1228,77.62945355
1229,54.14675413
1230,51.72647483
1231,56.25858885
1232,14.48153373
1233,69.21953885
1234,30.3719885
1235,34.20862414
1236,36.83144623
1237,82.41170384
1238,82.88047413
1239,17.97756791
1240,31.92202605
1241,82.56969481
1242,48.74814751
1243,42.15148985
1244,36.20461569
1245,17.89096448
1246,31.20947239
1247,26.96769574
1248,55.73853407
1249,33.81519228
1250,21.49387245
1251,16.126743
1252,36.30234324
1253,48.83542969
1254,70.59117054
1255,46.85157933
1256,63.11820217
1257,17.07645248
1258,57.80583435
1259,52.78397002
1260,60.12101574
1261,60.98614525
1262,36.91956916
1263,21.84194268
1264,54.29536901
1265,61.46407983
1266,59.08498963
1267,67.13032631
1268,53.57190281
1269,45.67733402
1270,69.62914485
1271,27.03968775
1272,45.43956949
1273,47.09727569
1274,79.37397404
1275,61.5155636
1276,36.13505392
1277,34.58222537
1278,34.26779365
1279,45.43447664
1280,46.33839224
1281,45.68526385
1282,79.68486881
1283,63.29588371
1284,31.55779648
1285,70.76739849
1286,24.32675886
1287,72.23838486
1288,29.07067341
1289,4.302825464
1290,60.88356459
1291,48.43111682
1292,56.04881265
1293,38.17729956
1294,23.17280868
1295,51.62630244
1296,46.08424521
1297,37.01004483
1298,61.07976147
1299,52.91427097
1300,45.98528741
1301,37.80587283
1302,35.27611256
1303,47.58193359
1304,65.26805334
1305,26.34763729
1306,53.73789327
1307,27.7053626
1308,77.94092491
1309,22.7274704
1310,82.23038729
1311,9.359547847
1312,51.52225647
1313,14.04237698
1314,68.36435233
1315,28.25515848
1316,88.17585162
1317,64.505762
1318,53.68363606
1319,21.09811782
1320,47.71699413
1321,30.15407085
1322,47.78196977
1323,32.72262052
1324,51.07129453
1325,83.19318479
1326,60.5236915
1327,34.17568918
1328,83.37035476
1329,42.49002245
1330,49.18787508
1331,27.23489556
1332,55.79124733
1333,75.36214222
1334,47.34206569
1335,44.21617245
1336,43.77353551
1337,31.979411
1338,48.93031755
1339,67.22056409
1340,36.93021835
1341,86.96632626
1342,82.39509071
1343,38.59940286
1344,44.0639241
1345,33.75906976
1346,20.12004215
1347,28.01749648
1348,40.26851873
1349,37.69607246
1350,49.86415059
1351,44.90648733
1352,61.23036873
1353,30.63040486
1354,35.9239384
1355,35.51420538
1356,64.95480476
1357,15.30046437
1358,45.6360723
1359,27.34992395
1360,32.95201942
1361,50.90308128
1362,44.78944669
1363,16.96470103
1364,51.4088372
1365,41.18721962
1366,49.12836451
1367,27.14487014
1368,69.77540877
1369,30.26092479
1370,45.3798976
1371,41.50138953
1372,0.624953533
1373,46.84951361
1374,8.814574345
1375,50.65625673
1376,50.00691675
1377,36.18672096
1378,25.05485616
1379,31.09409062
1380,46.32256895
1381,53.78571261
1382,82.06151755
1383,29.47604191
1384,12.76791424
1385,78.8449154
1386,80.64117422
1387,9.867584825
1388,44.07628123
1389,74.00237762
1390,22.87831073
1391,87.96180729
1392,83.17436809
1393,79.25070119
1394,57.79051911
1395,38.94115988
1396,48.85858828
1397,36.11645629
1398,29.30568224
1399,50.96430193
1400,20.33613067
1401,82.6877102
1402,55.53732391
1403,50.25200976
1404,37.73043216
1405,41.8250396
1406,44.69334855
1407,72.11953801
1408,32.89848633
1409,43.54632259
1410,35.82017281
1411,25.6564817
1412,54.19962442
1413,58.58498126
1414,78.79901017
1415,27.77167481
1416,23.62008738
1417,81.43135144
1418,13.05324299
1419,53.47563503
1420,56.72763385
1421,46.98880757
1422,37.66823135
1423,10.31301716
1424,23.53122189
1425,8.242127632
1426,63.28030137
1427,7.070180813
1428,91.59435567
1429,67.50824413
1430,78.65087695
1431,52.31903904
1432,35.41650459
1433,81.83397151
1434,61.63005474
1435,72.40204614
1436,60.11240311
1437,49.80107763
1438,42.28862121
1439,74.61380478
1440,63.64404284
1441,-5.102412759
1442,23.10247969
1443,10.36906526
1444,72.91669724
1445,25.03036862
1446,35.84740097
1447,28.53990098
1448,62.45262991
1449,80.29599205
1450,69.76547808
1451,84.06450177
1452,58.30430617
1453,84.69058208
1454,23.37853314
1455,44.96335892
1456,84.91032182
1457,77.81285327
1458,76.6316934
1459,79.4902047
1460,26.70159253
1461,61.92225331
1462,31.68952318
1463,29.94586171
1464,36.58742326
1465,16.9368794
1466,47.60254009
1467,33.74663829
1468,12.05588414
1469,50.10157039
1470,45.62530321
1471,56.27358221
1472,56.61154268
1473,66.85262662
1474,54.5045444
1475,55.20221481
1476,39.47872579
1477,37.15859821
1478,8.747673589
1479,54.79544243
1480,38.30369863
1481,85.31993909
1482,43.60960613
1483,55.18399694
1484,54.56092613
1485,46.44421318
1486,80.19765625
1487,43.90337723
1488,24.8885251
1489,47.92860415
1490,66.33066245
1491,50.41817126
1492,45.19077715
1493,48.38059905
1494,41.4554375
1495,48.10353137
1496,38.0096448
1497,66.05348075
1498,15.57453154
1499,39.13833915
1500,62.57942043
1501,81.86998918
1502,12.63995738
1503,38.15221203
1504,91.3789856
1505,62.56877625
1506,40.55257338
1507,59.60579308
1508,63.00940051
1509,37.15927259
1510,64.19267239
1511,82.22199346
1512,51.42286923
1513,40.193298
1514,30.43574494
1515,40.14437485
1516,25.75394634
1517,34.76101757
1518,37.45243192
1519,18.32107196
1520,37.09309016
1521,78.79536169
1522,53.16836687
1523,13.48622782
1524,19.5208325
1525,50.50019498
1526,40.4231676
1527,82.0261626
1528,50.92354049
1529,41.86497414
1530,52.57337902
1531,43.45716571
1532,89.98765393
1533,58.5671744
1534,54.47585853
1535,48.33939785
1536,34.45531704
1537,59.60321657
1538,18.01527167
1539,75.572883
1540,65.51766812
1541,30.58991134
1542,45.24122945
1543,55.01242593
1544,69.81124248
1545,52.00290616
1546,85.69679768
1547,16.1122459
1548,83.30976333
1549,53.06807645
1550,19.95705944
1551,24.75626267
1552,54.36706879
1553,69.71808677
1554,11.5852326
1555,44.67139696
1556,65.61262028
1557,23.59515826
1558,57.70099543
1559,69.39212366
1560,50.64308776
1561,72.21795714
1562,70.14336718
1563,52.77228208
1564,51.70222773
1565,23.38784463
1566,16.77593376
1567,54.28278857
1568,59.41342822
1569,68.0871848
1570,31.34185401
1571,8.923864592
1572,18.78566898
1573,40.27027339
1574,41.53581307
1575,41.46466626
1576,46.53793418
1577,72.68812646
1578,60.12316419
1579,48.82781414
1580,39.29554037
1581,69.99887366
1582,41.91461226
1583,60.82632129
1584,57.64790665
1585,38.95557941
1586,13.73916883
1587,9.125657306
1588,6.669454475
1589,39.65360571
1590,20.83750616
1591,35.27167137
1592,29.12025071
1593,51.80010729
1594,55.46515423
1595,58.04813976
1596,74.38812726
1597,77.29489573
1598,61.97882766
1599,41.23116318
1600,41.70505217
1601,70.31685099
1602,76.93309757
1603,20.41458709
1604,41.85603876
1605,37.77145514
1606,58.42974299
1607,12.52562865
1608,36.51697632
1609,38.05428627
1610,33.02304563
1611,40.67946046
1612,56.89995763
1613,42.55102258
1614,54.43132733
1615,87.96799928
1616,38.28001925
1617,35.78212661
1618,55.47991789
1619,70.39719527
1620,16.55640739
1621,41.80151323
1622,52.56294153
1623,16.13850918
1624,42.70082354
1625,68.19200106
1626,2.941107752
1627,46.80606715
1628,67.37917775
1629,46.40264206
1630,69.74791569
1631,38.44013255
1632,19.04895043
1633,28.41910874
1634,20.12332975
1635,58.00253058
1636,50.08924473
1637,53.07776515
1638,38.54249004
1639,60.88929335
1640,12.08508
1641,38.54694174
1642,42.48805812
1643,45.09821149
1644,51.05972451
1645,41.90680025
1646,71.67388703
1647,12.97441908
1648,74.94865257
1649,12.0766231
1650,67.12662441
1651,44.25971955
1652,38.84061756
1653,24.11442072
1654,19.59412889
1655,40.143151
1656,40.00192595
1657,37.10917986
1658,59.28169334
1659,59.52766576
1660,25.33398501
1661,42.74432381
1662,19.15284239
1663,92.22293779
1664,-1.937719184
1665,34.39621358
1666,20.13937062
